fold,phase,condition,target,target_short,features,scaler,model,n_train,n_test,n_features,CCC,MAE,RMSE,Pearson_r,R2,Spearman_r
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,KNN,46,11,10,-0.171,6.3838,7.2544,-0.301,-0.2875,-0.3913
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,RF,46,11,10,-0.1939,6.2359,7.2402,-0.3916,-0.2824,-0.5103
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,ET,46,11,10,-0.0816,5.9864,7.1319,-0.1274,-0.2443,-0.2369
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,GB,46,11,10,-0.1393,6.027,7.5052,-0.2006,-0.378,-0.4009
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,XGB,46,11,10,-0.2711,6.5151,7.9664,-0.4058,-0.5526,-0.5148
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,MLP,46,11,10,-0.2651,6.9195,8.1516,-0.3486,-0.6256,-0.4647
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,LGBM,46,11,10,-0.3328,6.8222,7.9372,-0.5007,-0.5412,-0.3736
3,positive_training,CRADK,phq_8,PHQ8,full,StandardScaler,CatBoost,46,11,10,-0.2237,6.3834,7.574,-0.3668,-0.4034,-0.5103
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Ridge,46,11,5,-0.1214,6.2007,7.431,-0.2397,-0.3509,-0.2005
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,Lasso,46,11,5,-0.1477,6.3138,7.5442,-0.2867,-0.3924,-0.2005
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ElasticNet,46,11,5,-0.1396,6.2756,7.6896,-0.2513,-0.4466,-0.2141
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,SVR,46,11,5,-0.1228,6.4315,7.7402,-0.2696,-0.4657,-0.2779
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,KNN,46,11,5,-0.2237,6.6364,7.6764,-0.4508,-0.4416,-0.5616
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,RF,46,11,5,-0.2008,6.5233,7.5286,-0.4287,-0.3866,-0.4282
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,ET,46,11,5,-0.1513,6.5368,7.5039,-0.3898,-0.3775,-0.5103
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,GB,46,11,5,-0.1668,6.8047,7.8462,-0.3542,-0.5061,-0.4419
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,XGB,46,11,5,-0.2059,6.2908,7.8624,-0.3437,-0.5123,-0.4237
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,MLP,46,11,5,-0.1851,6.4693,8.0141,-0.3151,-0.5712,-0.2733
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,LGBM,46,11,5,-0.1668,6.4395,7.3266,-0.3227,-0.3132,-0.3441
3,positive_training,CRADK,phq_8,PHQ8,full,MinMaxScaler,CatBoost,46,11,5,-0.2415,6.6475,7.8147,-0.4969,-0.494,-0.6059
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Ridge,46,11,5,-0.2152,7.0819,7.9323,-0.2977,-0.5393,-0.3508
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,Lasso,46,11,5,-0.199,6.7428,7.3523,-0.4295,-0.3225,-0.4829
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ElasticNet,46,11,5,-0.1689,6.6291,7.2541,-0.3425,-0.2874,-0.3599
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,SVR,46,11,5,0.0016,6.4385,7.4698,0.0019,-0.3651,-0.0046
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,KNN,46,11,5,-0.0462,6.4364,7.4042,-0.0558,-0.3412,-0.0457
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,RF,46,11,5,0.0042,6.0538,6.8766,0.0062,-0.1569,0.0729
3,positive_training,CRADK,phq_8,PHQ8,full,RobustScaler,ET,46,11,5,-0.0254,6.1477,7.0349,-0.0357,-0.2107,-0.041
